sku,name,reviewStars,reviewCount,status,price,discount,url
WWI538,International Concepts Ava 30 in. Barstool,,,IN_STOCK,164,0,https://www.hayneedle.com/product/internationalconceptsava30inbarstool.cfm
BENZ6833,Benzara Elegant Acrylic 30 in. Bar Stool - Set of 2,,,IN_STOCK,589.99,10,https://www.hayneedle.com/product/benzaraelegantacrylic30inbarstoolsetof2.cfm
WWI827,International Concepts Vineyard 24 in. Counter Height Stool,,,IN_STOCK,186.47,0,https://www.hayneedle.com/product/internationalconceptsvineyard24incounterheightstool.cfm
SSC2755,Steve Silver Co. Wallen 24 in. Swivel Counter Stool,,,IN_STOCK,137,0,https://www.hayneedle.com/product/stevesilvercowallenswivelcounterstool.cfm
BENZ6604,Benzara Transitional Contoured Counter Height Stool - Set of 2,,,IN_STOCK,309.99,9,https://www.hayneedle.com/product/benzaratransitionalcontouredcounterheightstoolsetof2.cfm
PO3338,Powell Ellie Big and Tall 24 in. Counter Stool,4.7,3,IN_STOCK,147.82,0,https://www.hayneedle.com/product/powellelliebigandtall24incounterstool.cfm
LEI487,Leick Home Favorite Finds 29.5 in. Dapple Gray Faux Leather Bar Stool - Set of 2,,,IN_STOCK,203.99,9,https://www.hayneedle.com/product/leickhomefavoritefindsdapplegrayfauxleatherbarstoolsetof2.cfm
CLASS608,Kosas Home Portman 24 in. Counter Stool,,,IN_STOCK,190.99,0,https://www.hayneedle.com/product/classichomeportman24incounterstool.cfm
BENZ6592,Benzara Adjustable Stool with Swivel,,,IN_STOCK,193.99,9,https://www.hayneedle.com/product/benzaraadjustablestoolwithswivel.cfm
AA1566,Armen Living Natalie 26 in. Counter Stool,,,IN_STOCK,277,1,https://www.hayneedle.com/product/armenlivingnatalie26incounterstool.cfm
PLAM096,C2A Metal Backless 26 in. Counter Stool - Set of 2,,,IN_STOCK,122.9,0,https://www.hayneedle.com/product/c2ametalbackless26incounterstoolsetof2.cfm
NEWC848,New Pacific Direct Inc Grover 29.5 in. Fabric Bar Stool,,,IN_STOCK,151,0,https://www.hayneedle.com/product/newpacificdirectincgroverfabricbarstool.cfm
WORW389,WHI Rico 26 in. Counter Stool - Set of 2,5,1,IN_STOCK,261.46,5,https://www.hayneedle.com/product/whirico26incounterstoolsetof2.cfm
ACM582,Acme Furniture Delta Bar Stool - Set of 2,5,1,IN_STOCK,123.49,0,https://www.hayneedle.com/product/acme-furniture-delta-bar-stool-set-of-2.cfm
BSHD403,Lawson Brown Quilted Leather Bar Stool,4.4,5,IN_STOCK,292.5,0,https://www.hayneedle.com/product/brownquiltedleatherbarstool.cfm
WWI586,International Concepts Mission Swivel Bar Stool,,,IN_STOCK,195.16,0,https://www.hayneedle.com/product/whitewoodmissionswivelbarstool.cfm
WWI582,International Concepts Lattice Bar Stool,,,IN_STOCK,171.85,0,https://www.hayneedle.com/product/whitewoodlatticebarstool.cfm
SSC2753,Steve Silver Co. Wallen 30 in. Swivel Barstool,,,IN_STOCK,149,0,https://www.hayneedle.com/product/stevesilvercowallenswivelbarstool.cfm
BOR406,Boraam Lucio 29.25 in. Oval Stool,,,IN_STOCK,78.99,20,https://www.hayneedle.com/product/boraamlucioovalstool.cfm
WWI578,International Concepts Charlotte Bar Stool,,,IN_STOCK,148.99,0,https://www.hayneedle.com/product/whitewoodcharlottebarstool.cfm
WORW214,WHI Dex Adjustable Upholstered Barstool - Set of 2,4.5,8,IN_STOCK,186.02,44,https://www.hayneedle.com/product/whidexadjustableupholsteredbarstoolsetof2.cfm
HL2138,Hillsdale Fleur De Lis 30 in. Backless Swivel Bar Stool,5,6,IN_STOCK,354.99,0,https://www.hayneedle.com/product/fleurdelisbacklessswivelbarstool.cfm
ROUN560,Roundhill Furniture Arnhem 29.25 in. Backless Swivel Bar Stool - Set of 2,2,1,IN_STOCK,156.49,2,https://www.hayneedle.com/product/roundhillfurniturearnhem2925inbacklessswivelbarstoolsetof2.cfm
CLASS790,Kosas Home Kendall 24 in. Backless Counter Stool,4.7,3,IN_STOCK,131.99,0,https://www.hayneedle.com/product/kosashomekendallbacklesscounterstool.cfm
BENZ6631,Benzara Sania Rustic Bar Stool - Set of 2,,,IN_STOCK,379,0,https://www.hayneedle.com/product/benzarasaniarusticbarstoolsetof2.cfm
WORW325,!nspire Velvet 26 in. Counter Stool - Set of 2,5,2,IN_STOCK,278.99,8,https://www.hayneedle.com/product/nspirevelvet26incounterstoolsetof2.cfm
HMS083,Home Styles Parker 29 in. Backless Wood Bar Stool,4.7,142,IN_STOCK,66.47,0,https://www.hayneedle.com/product/parkerbarstool.cfm
HL5412,Hillsdale Furniture Alden Bay 26 in. Counter Height Stool,,,IN_STOCK,149.43,0,https://www.hayneedle.com/product/hillsdalefurniturealdenbay26incounterheightstool.cfm
WORW425,Worldwide Home Furnishings Contemporary 26 in. Counter Stool - Set of 2,,,IN_STOCK,229.99,29,https://www.hayneedle.com/product/worldwidehomefurnishingscontemporarycounterstoolsetof2.cfm
EZMO048,Mod Made Chrome Wire Counter Stool,5,2,IN_STOCK,137.7,15,https://www.hayneedle.com/product/modmadechromewirecounterstool.cfm
WORW220,WHI Max Adjustable Faux Leather Barstool - Set of 2,,,IN_STOCK,219.99,0,https://www.hayneedle.com/product/whimaxadjustablefauxleatherbarstoolsetof2.cfm
MERI562,Meridian Furniture Inc Claude Tufted Adjustable Stool with Nailhead Trim,4.7,3,IN_STOCK,224.63,6,https://www.hayneedle.com/product/meridianfurnitureincclaudetuftedadjustablestoolwithnailheadtrim.cfm
AA1568,Armen Living Ruby 26 in. Counter Stool,,,IN_STOCK,260.61,0,https://www.hayneedle.com/product/armenlivingruby26incounterstool.cfm
MERI578,Meridian Furniture Inc Hannah 24 in. Tufted Counter Stool with Nailhead Trim - Set of 2,2.5,2,IN_STOCK,358.11,11,https://www.hayneedle.com/product/meridianfurnitureinchannah24intuftedcounterstoolwithnailheadtrimsetof2.cfm
AMS563,Amisco Prescot Swivel Metal Counter Stool,,,IN_STOCK,399.99,0,https://www.hayneedle.com/product/amiscoprescotswivelmetalcounterstool.cfm
BFT182,AmeriHome Monochromatic Adjustable Bar Stool - Set of 2,,,IN_STOCK,131.63,0,https://www.hayneedle.com/product/amerihomemonochromaticadjustablebarstoolsetof2.cfm
BENZ6831,Benzara Wooden 29 in. Bar Stool - Set of 2,,,IN_STOCK,168.99,6,https://www.hayneedle.com/product/benzarawooden29inbarstoolsetof2.cfm
HBS372,Holland Bar Stool Co Catalina 36 in. Extra Tall Swivel Bar Stool with Faux Leather Seat,5,2,IN_STOCK,225.99,0,https://www.hayneedle.com/product/holland-bar-stool-catalina-36-in-extra-tall-swivel-bar-stool-with-vinyl-seat.cfm
FIRR090,Best Master Furniture Tufted Vinyl Adjustable Swivel Short Bar Stool,5,1,IN_STOCK,197.99,12,https://www.hayneedle.com/product/bestmasterfurnituretuftedvinyladjustableswivelshortbarstoolsetof2.cfm
HL2587,Hillsdale Lakeview 24.5 inch Swivel Counter Stool,4.8,22,IN_STOCK,89.27,0,https://www.hayneedle.com/product/hillsdale245inchlakeviewswivelcounterstool.cfm
PLAM097,C2A Industrial 26 in. Counter Stool with Wood Seat - Set of 2,,,IN_STOCK,124.6,0,https://www.hayneedle.com/product/c2aindustrial26incounterstoolwithwoodseatsetof2.cfm
ROUN147,Roundhill Furniture Bighuss Adjustable Height Swivel Chair,4,3,IN_STOCK,106.39,0,https://www.hayneedle.com/product/roundhillfurniturebighussadjustableheightswivelchair.cfm
AMS636,Amisco Lars 29.5 Low Back Bar Stool,4,1,IN_STOCK,419.99,0,https://www.hayneedle.com/product/amiscolars295lowbackbarstool.cfm
WWI577,International Concepts Ranch Stool - Unfinished,,,IN_STOCK,97.42,0,https://www.hayneedle.com/product/whitewoodranchstoolunfinished.cfm
ENLB576,Furniture of America Milado Padded Leatherette Counter Height Chairs - Set of 2,,,IN_STOCK,303.99,0,https://www.hayneedle.com/product/miladopaddedleatherettecounterheightchairssetof2.cfm
PO3277,Powell Chandler Counter Stool,5,1,IN_STOCK,125.71,0,https://www.hayneedle.com/product/powellchandlercounterstoolsetof2.cfm
BSHD1030,Mayworth Chrome Backless Bar Stools - 2 Pack,5,2,IN_STOCK,137.24,3,https://www.hayneedle.com/product/mayworthchromebacklessbarstools2pack.cfm
PLAM098,C2A Jacquline Adjustable Height Swivel Bar Stool - Set of 2,,,IN_STOCK,155,0,https://www.hayneedle.com/product/c2ajacqulineadjustableheightswivelbarstoolsetof2.cfm
COA2463,Coaster Furniture 43 in. Adjustable Bar Stool - Set of 2,5,2,IN_STOCK,293.38,0,https://www.hayneedle.com/product/coasterfurniture43inadjustablebarstool.cfm
PO3554,Powell Serrano 30 in. Barstool,,,IN_STOCK,132.88,0,https://www.hayneedle.com/product/powellserrano30inbarstool.cfm
MOE1875,Moe&#39;s Home Collection Freeman Bar Stool - Set of 2,,,IN_STOCK,3450,0,https://www.hayneedle.com/product/moes-home-collection-freeman-bar-stool-set-of-2.cfm
PRGF1103,Progressive Furniture Sawyer Wood Bar Stool,,,IN_STOCK,148.11,0,https://www.hayneedle.com/product/progressivefurnituresawyerwoodbarstool.cfm
WORW273,WHI Adjustable Height Backless Faux Leather Bar Stool - Set of 2,,,IN_STOCK,137.99,0,https://www.hayneedle.com/product/whiadjustableheightbacklessfauxleatherbarstoolsetof2.cfm
WORW215,WHI Fabia II Adjustable Fabric Low Back Barstool - Set of 2,,,IN_STOCK,133.54,3,https://www.hayneedle.com/product/whifabiaiiadjustablefabriclowbackbarstoolsetof2.cfm
WORW277,WHI Adjustable Height Backless Fabric Bar Stool - Set of 2,5,1,IN_STOCK,133.37,6,https://www.hayneedle.com/product/whiadjustableheightbacklessfabricbarstoolsetof2.cfm
WORW216,WHI Fabia II Adjustable Faux Leather Low Back Barstool - Set of 2,,,IN_STOCK,133.54,5,https://www.hayneedle.com/product/whifabiaiiadjustablefauxleatherlowbackbarstoolsetof2.cfm
BSHD3396,Best Selling Home Raychel Natural Stained Laminated Acacia Bar Stool - Set of 2,,,IN_STOCK,163,0,https://www.hayneedle.com/product/bestsellinghomeraychelnaturalstainedlaminatedacaciabarstoolsetof2.cfm
LEI486,Leick Home Favorite Finds 24.5 in. Dapple Gray Faux Leather Counter Stool - Set of 2,5,1,IN_STOCK,213.95,0,https://www.hayneedle.com/product/leickhomefavoritefindsdapplegrayfauxleathercounterstoolsetof2.cfm
BOR533,Boraam Fenton 29.5 in. Swivel Backless Barstool,,,IN_STOCK,135.59,0,https://www.hayneedle.com/product/boraamfenton295inswivelbacklessbarstool.cfm
BSHD1110,Dutton Backless Swivel Bar Stool,5,9,IN_STOCK,137.99,0,https://www.hayneedle.com/product/best-selling-home-decor-dutton-backless-swivel-bar-stool.cfm
BSHD2449,Natalie Leather Counter Stool - Set of 2,4,1,IN_STOCK,202.62,11,https://www.hayneedle.com/product/bestsellinghomenatalieleathercounterstoolsetof2.cfm
BSHD2439,Ligan Upholstered Backless Counter Stools - Set of 2,3.8,5,IN_STOCK,161.38,7,https://www.hayneedle.com/product/bestsellinghomeliganupholsteredbacklesscounterstoolssetof2.cfm
MOE1333,Moe&#39;s Home Collection Freeman Leather Counter Stool - Set of 2 - Antique Black,,,IN_STOCK,3300,0,https://www.hayneedle.com/product/moes-home-collection-freeman-leather-counter-stool-set-of-2-antique-black.cfm
SET531,Sunset Trading Dart 24 in. Swivel Counter Stool,3.2,5,IN_STOCK,526.99,0,https://www.hayneedle.com/product/sunsettradingdart24inswivelcounterstool.cfm
WWI508,International Concepts 24 in. San Remo Counter Height Stool,5,1,IN_STOCK,155.89,0,https://www.hayneedle.com/product/international-concepts-24-in-san-remo-counter-height-stool1.cfm
COA2483,Coaster Furniture 24 in. Solid Back Swivel Bar Stool - Set of 2,3.8,4,IN_STOCK,303.99,0,https://www.hayneedle.com/product/coasterfurniture24insolidbackswivelbarstool.cfm
WWI557,International Concepts Madrid Counter Stool,,,IN_STOCK,140.91,0,https://www.hayneedle.com/product/whitewoodmadridcounterstool.cfm
WWI509,International Concepts 24 in. Mission Counter Height Stool,,,IN_STOCK,140.95,0,https://www.hayneedle.com/product/international-concepts-24-in-mission-counter-height-stool.cfm
ACM1335,Acme Furniture Tavio Counter Height Metal Bar Chair - Set of 2,3.3,3,IN_STOCK,125.68,0,https://www.hayneedle.com/product/acme-furniture-tavio-counter-height-metal-bar-chair-set-of-2.cfm
PO3481,Powell Merik 24 in. Swivel Counter Stool,,,IN_STOCK,115.18,0,https://www.hayneedle.com/product/powellmerik24inswivelcounterstool.cfm
COA2458,Coaster Furniture Black 42 in. Armless Adjustable Bar Stool - Set of 2,,,IN_STOCK,278.03,0,https://www.hayneedle.com/product/coasterfurnitureblack42inarmlessadjustablebarstool.cfm
BSHD3395,Best Selling Home Lorraine Grey Bar Stool - Set of 2,5,1,IN_STOCK,185,0,https://www.hayneedle.com/product/bestsellinghomelorrainegreybarstoolsetof2.cfm
HOOK6079,Hooker Furniture Beaumont 24 in. Counter Stool,,,IN_STOCK,899,0,https://www.hayneedle.com/product/hookerfurniturebeaumontcounterstool.cfm
LEI449,Leick Home Double Cross Back 24 in. Counter Stool - Set of 2,,,IN_STOCK,208.95,0,https://www.hayneedle.com/product/leickfurnituredoublecrossbackcounterheightbarstoolsetof2.cfm
SUNP880,Sunpan Aaron Stainless Steel Counter Stool - Set of 2,,,IN_STOCK,792,0,https://www.hayneedle.com/product/sunpan-aaron-stainless-steel-counter-stool-set-of-2.cfm
EEI353,Modway LEM Acrylic Bar Stool - Clear,3.3,3,IN_STOCK,99,0,https://www.hayneedle.com/product/modwaylemacrylicbarstoolclear.cfm
PANG309,Pangea Home Daphney 27.5 in. Bar Stool - Set of 2,,,IN_STOCK,446.99,0,https://www.hayneedle.com/product/pangeahomedaphney275inbarstoolsetof2.cfm
PO3553,Powell Tegan 24 in. Counter Stool,5,1,IN_STOCK,123.99,2,https://www.hayneedle.com/product/powelltegan24incounterstool.cfm
PO3483,Powell Tegan 29 in. Ladder Back Swivel Barstool,,,IN_STOCK,134.16,0,https://www.hayneedle.com/product/powelltegan29inladderbackswivelbarstool.cfm
WSI4100,HN Home Wayland Modern Farmhouse Adjustable Height Bar Stool with Swivel,,,IN_STOCK,117.56,0,https://www.hayneedle.com/product/hn-home-wayland-modern-farmhouse-adjustable-height-bar-stool-with-swivel.cfm
WSI2997,Baxton Studio Millani 18.25 in. Lounge Stool,,,IN_STOCK,153.53,0,https://www.hayneedle.com/product/baxton-studio-millani-1825-in-lounge-stool.cfm
ALF195,A &amp; L Furniture Hickory Panel Back Swivel Bar Stool,,,IN_STOCK,530.99,0,https://www.hayneedle.com/product/a-l-furniture-hickory-panel-back-swivel-bar-stool.cfm
HL4864,Hillsdale Furniture Dundee Swivel Bar Stool,5,1,IN_STOCK,239.91,5,https://www.hayneedle.com/product/hillsdalefurnituredundeeswivelbarstool.cfm
BFT162,AmeriHome Loft 30 in. Backless Metal Bar Stool - Set of 2,4.8,8,IN_STOCK,101.99,5,https://www.hayneedle.com/product/amerihomeloft30inbacklessmetalbarstoolsetof2.cfm
BSHD2052,Cleveland Bar Height Stool with Cushion - Set of 2,4,1,IN_STOCK,212,0,https://www.hayneedle.com/product/best-selling-home-cleveland-bar-height-stool-with-cushion-set-of-2.cfm
SAV9596,Safavieh Eleni 26 in. Tufted Wing Back Counter Stool - Set of 2,,,IN_STOCK,568.87,0,https://www.hayneedle.com/product/safaviehelenituftedwingbackcounterstoolsetof2.cfm
WSI4104,Baxton Studio Giorgio 26.77 in. Counter Stool - Set of 2,,,IN_STOCK,217.99,0,https://www.hayneedle.com/product/baxtonstudiogiorgio2677inbarstoolsetof2.cfm
WSI4703,Baxton Studio Larine 24 in. Mid-Century Counter Stool - Set of 2,,,IN_STOCK,218.99,0,https://www.hayneedle.com/product/baxtonstudiolarine24inmidcenturycounterstoolsetof2.cfm
BOR045,Boraam Georgia 29 in. Swivel Bar Stool,4.5,34,IN_STOCK,124.29,0,https://www.hayneedle.com/product/georgiaswivelbarstool.cfm
MOE3547,Moes Home Collection Roger 25 in. Velvet Counter Stool,,,IN_STOCK,495,0,https://www.hayneedle.com/product/moeshomecollectionroger25invelvetcounterstool.cfm
SAV8714,Safavieh Eleni Tufted Bar Stool - Set of 2,,,IN_STOCK,562.24,0,https://www.hayneedle.com/product/safaviehelenituftedbarstoolsetof2.cfm
AMS650,Amisco Keaton 30 in. Swivel Bar Stool,,,IN_STOCK,619.99,0,https://www.hayneedle.com/product/amiscokeaton30inswivelbarstool.cfm
REG178,Regal Bucket Seat with Cut Out Back 26 in. Rod Frame Metal Counter Stool,,,IN_STOCK,408.8,0,https://www.hayneedle.com/product/regalbucketseatwithcutoutback26inrodframemetalcounterstool.cfm
MOE554,Moes Home Collection Giro Counter Stool,,,IN_STOCK,455,0,https://www.hayneedle.com/product/moes-home-collection-giro-counter-stool.cfm
REG113,Regal Camarillo Beidermier 30 in. Bar Stool - Upholstered Seat and Back,,,IN_STOCK,322.11,0,https://www.hayneedle.com/product/regalcamarillobeidermier30inbarstoolupholsteredseatandback.cfm
REG180,Regal Bucket Seat with Arms 26 in. Rod Frame Metal Counter Stool,,,IN_STOCK,469.03,0,https://www.hayneedle.com/product/regalbucketseatwitharms26inrodframemetalcounterstool.cfm
REG179,Regal Bucket Seat with Arms 30 in. Rod Frame Metal Bar Stool,,,IN_STOCK,510.76,0,https://www.hayneedle.com/product/regalbucketseatwitharms30inrodframemetalbarstool.cfm
RS053,Richardson Seating Floridian 30 in. Swivel Bar Stool,3.5,6,IN_STOCK,162.99,8,https://www.hayneedle.com/product/richardson-seating-floridian-30-in-swivel-bar-stool.cfm
LFI2915,Liberty Furniture Industries Vintage Dining Series Bow Back Counter Height Stool - Set of 2,,,IN_STOCK,396,0,https://www.hayneedle.com/product/liberty-furniture-industries-vintage-dining-series-bow-back-counter-height-stool-set-of-2.cfm
ABH1789,A &amp; B Home Dorsett Bar Stool,5,1,IN_STOCK,173.99,0,https://www.hayneedle.com/product/aandbhomedorsettbarstool.cfm
SUNP054,Sunpan Citizen Counter Stool,,,IN_STOCK,378,0,https://www.hayneedle.com/product/sunpancitizencounterstool.cfm
ROUN150,Roundhill Furniture Bradford Adjustable Height Swivel Bar Stools - Set of 2,4,2,IN_STOCK,167.87,5,https://www.hayneedle.com/product/roundhillfurniturebradfordadjustableheightswivelbarstoolssetof2.cfm
BSHD3222,Emmaline 30 in. Backless Saddle Seat Bar Stool - Set of 2,,,IN_STOCK,161.53,0,https://www.hayneedle.com/product/bestsellinghomeemmaline30inbacklesssaddleseatbarstoolsetof2.cfm
MOE551,Moe&#39;s Home Collection Panca 26 in. Counter Stool,,,IN_STOCK,469,0,https://www.hayneedle.com/product/moes-home-collection-panca-26-in-counter-stool.cfm
ROUN143,Roundhill Furniture Adjustable Height Air Lift Swivel Stools - Set of 2,,,IN_STOCK,86.33,29,https://www.hayneedle.com/product/roundhillfurnitureadjustableheightairliftswivelstoolssetof2.cfm
AMS629,Amisco Corey 27.5 in. Swivel Counter Stool,5,1,IN_STOCK,489.99,0,https://www.hayneedle.com/product/amiscocorey275inswivelcounterstool.cfm
AMS548,Amisco Rosco 31-in. Metal Swivel Barstool,5,1,IN_STOCK,476.99,0,https://www.hayneedle.com/product/amiscorosco31inmetalswivelbarstool.cfm
LFI2913,Liberty Furniture Industries Vintage Dining Series X Back Counter Height Stool - Set of 2,,,IN_STOCK,520,0,https://www.hayneedle.com/product/liberty-furniture-industries-vintage-dining-series-x-back-counter-height-stool-set-of-2.cfm
SAV9797,HN Home Fullerton Transitional Tufted Wing Back 30 in. Bar Stool - Set of 2,,,IN_STOCK,552.99,0,https://www.hayneedle.com/product/hn-home-fullerton-transitional-tufted-wing-back-bar-stool.cfm
AMS641,Amisco Carpenter 26 in. Swivel Counter Stool,,,IN_STOCK,569.99,7,https://www.hayneedle.com/product/amiscocarpenter26inpolyesterswivelcounterstool.cfm
AMS637,Amisco Bailey 26 in. Counter Stool,5,1,IN_STOCK,529.99,0,https://www.hayneedle.com/product/amiscobailey26infauxleathercounterstool.cfm
AMS649,Amisco Keaton 26 in. Swivel Counter Stool,,,IN_STOCK,619.99,0,https://www.hayneedle.com/product/amiscokeaton26inswivelcounterstool.cfm
AMS653,Amisco Dustin 26 in. Swivel Counter Stool,,,IN_STOCK,559.99,0,https://www.hayneedle.com/product/amiscodustin26inpolyesterswivelcounterstool.cfm
MOE3548,Moes Home Collection Roger 29 in. Velvet Bar Stool,,,IN_STOCK,279,0,https://www.hayneedle.com/product/moeshomecollectionroger29invelvetbarstool.cfm
MOE2154,Moes Home Collection Beckett Bar Stool,,,IN_STOCK,589,0,https://www.hayneedle.com/product/moeshomecollectionbeckettbarstool.cfm
AMS549,Amisco Stinson 26-in. Metal Swivel Counter Stool,5,2,IN_STOCK,458.99,0,https://www.hayneedle.com/product/amiscostinson26inmetalswivelcounterstool.cfm
MOE2149,Moes Home Collection Beckett Counter Stool,,,IN_STOCK,579,0,https://www.hayneedle.com/product/moeshomecollectionbeckettcounterstool.cfm
HBS353,Holland Bar Stool Co Jackie Metal 36 in. Extra Tall Swivel Bar Stool with Faux Leather Seat,,,IN_STOCK,254.99,0,https://www.hayneedle.com/product/holland-bar-stool-jackie-36-in-extra-tall-swivel-bar-stool-with-leather-seat.cfm
AA1567,Armen Living Ruby 30 in. Bar Stool,,,IN_STOCK,218.68,0,https://www.hayneedle.com/product/armenlivingruby30inbarstool.cfm
REG130,Regal Jailhouse 26 in. Swivel Metal Counter Stool with Upholstered Seat,4.5,2,IN_STOCK,264.22,0,https://www.hayneedle.com/product/regaljailhouse26inswivelmetalcounterstoolwithupholsteredseat.cfm
HBS355,Holland Bar Stool Co Jackie 36 in. Extra Tall Swivel Bar Stool,5,1,IN_STOCK,240.99,0,https://www.hayneedle.com/product/holland-bar-stool-jackie-36-in-extra-tall-swivel-bar-stool.cfm
AMS512,Amisco Browser 26 in. Swivel Counter Stool,4.5,33,IN_STOCK,339.99,0,https://www.hayneedle.com/product/amisco-browser-26-in-swivel-counter-stool.cfm
COA2506,Coaster Furniture Sofie 25 in. Backless Counter Height Stool - Set of 2,5,1,IN_STOCK,334.99,0,https://www.hayneedle.com/product/coasterfurnituresofie25inbacklesscounterheightstool.cfm
AMS551,Amisco Clarkson 27-in. Metal Swivel Counter Stool,5,1,IN_STOCK,319.99,0,https://www.hayneedle.com/product/amiscoclarkson27inmetalswivelcounterstool.cfm
ABBY2254,Abbyson Levi Tufted Back Bar Stool,,,IN_STOCK,426.99,5,https://www.hayneedle.com/product/abbysonlevituftedbackbarstool.cfm
AMS553,Amisco Fairfield 26 in. Metal Counter Stool,3.3,3,IN_STOCK,326.99,0,https://www.hayneedle.com/product/amiscofairfield26inmetalcounterstool.cfm
WSI4101,Baxton Studio Aline Adjustable Height Bar Stool with Swivel,5,1,IN_STOCK,100.97,0,https://www.hayneedle.com/product/baxtonstudioalineadjustableheightbarstoolwithswivel.cfm
MOE3045,Moes Home Collection Baron 29.6 in. Upholstered Bar Stool,,,IN_STOCK,539,0,https://www.hayneedle.com/product/moeshomecollectionbaron296inupholsteredbarstool.cfm
PO2172,Powell Hamilton Stationary Bar Stool,4.3,3,IN_STOCK,121.49,0,https://www.hayneedle.com/product/powellhamiltonbarstool.cfm
LHD525,Linon Perham Gathered Back Swivel 24 in. Counter Stool,4.2,34,IN_STOCK,109.37,0,https://www.hayneedle.com/product/linon24inchperhamgatheredbackswivelcounterstool.cfm
LEI470,Leick Home 32 in. Adjustable Swivel Stool - Set of 2,,,IN_STOCK,119.95,0,https://www.hayneedle.com/product/leickfurniture32inadjustableswivelstool.cfm
HL3682,Hillsdale Cadman Backless Dull Nickel Counter Stool,4.8,6,IN_STOCK,190.99,22,https://www.hayneedle.com/product/hillsdalecadmanbacklesssquareseatcounterstool5173827.cfm
JEF1917,East at Main Paradiso 25 in. Rattan Counter Stool,,,IN_STOCK,399.99,0,https://www.hayneedle.com/product/eastatmainparadiso35inrattancounterstool.cfm
SPC1626,Safco Steel Bar Height Stool,4,1,IN_STOCK,79.19,0,https://www.hayneedle.com/product/safcosteelbarheightstool.cfm
BOR092,Boraam Kyoto 24 in. Swivel Counter Stool,4.6,63,IN_STOCK,121,0,https://www.hayneedle.com/product/kyotocounterstool.cfm
PANG472,Pangea Home Gold Shuttle Bar Stool - Set of 2,,,IN_STOCK,405.85,5,https://www.hayneedle.com/product/pangeahomegoldshuttlebarstoolsetof2.cfm
HL2344,Hillsdale London 24 in. Swivel Counter Stool - Champagne,4.4,124,IN_STOCK,122.18,0,https://www.hayneedle.com/product/hillsdale24inchlondonswivelcounterstoolchampagne.cfm
PANG473,Pangea Home Gold Shuttle Counter Stool - Set of 2,,,IN_STOCK,430,0,https://www.hayneedle.com/product/pangeahomegoldshuttlecounterstoolsetof2.cfm
SAV9800,Safavieh Eleni Tufted Wing Back Faux Leather 26 in. Counter Stool - Set of 2,,,IN_STOCK,568.2,2,https://www.hayneedle.com/product/safaviehelenituftedwingbackfauxleather26incounterstoolsetof2.cfm
PO3491,Powell Logan 29 in. Barstool,,,IN_STOCK,70.99,0,https://www.hayneedle.com/product/powelllogan29inbarstool.cfm
HL5367,Hillsdale Furniture Stockport Pewter Swivel 26 in. Counter Height Stool,,,IN_STOCK,133.37,0,https://www.hayneedle.com/product/hillsdalefurniturestockportpewterswivelcounterheightstool.cfm
HL3577,Hillsdale Dartford Swivel Counter Stool,4.5,13,IN_STOCK,239.8,5,https://www.hayneedle.com/product/hillsdaledartfordswivelcounterstool.cfm
MOE3427,Moes Home Collection Bancroft 26 in. Contoured Counter Stool,,,IN_STOCK,409,0,https://www.hayneedle.com/product/moeshomecollectionbancroft26incontouredcounterstool.cfm
SAV9799,Safavieh Eleni Tufted Wing Back 26 in. Counter Stool - Set of 2,2,1,IN_STOCK,539.09,0,https://www.hayneedle.com/product/safaviehelenituftedwingback26incounterstoolsetof2.cfm
CLASS1151,Kosas Home Davie 30 in. Backless Bar Stool,2,1,IN_STOCK,135,0,https://www.hayneedle.com/product/kosashomedavie30inbacklessbarstool.cfm
HL4869,Hillsdale Furniture Granada Swivel Bar Stool,4.5,4,IN_STOCK,138.99,14,https://www.hayneedle.com/product/hillsdalefurnituregranadaswivelbarstool.cfm
MOE553,Moe&#39;s Home Collection Giro Bar Stool,,,IN_STOCK,465,0,https://www.hayneedle.com/product/moes-home-collection-giro-bar-stool.cfm
SKY1982,Skyline Furniture 31 in. Zuma Rounded Back Bar Stool,,,IN_STOCK,321,0,https://www.hayneedle.com/product/skylinefurniture31inzumaroundedbackbarstool.cfm
SKY1986,Skyline Furniture 27 in. Zuma Swoop Arm Counter Stool,,,IN_STOCK,326.3,3,https://www.hayneedle.com/product/skylinefurniture27inzumaswooparmcounterstool.cfm
WAL342,Walker Edison Retro Modern Faux Leather Counter Stool,1,1,IN_STOCK,92.1,0,https://www.hayneedle.com/product/walker-edison-retro-modern-faux-leather-counter-stool.cfm
SAV10545,Safavieh Eleni 26 in. Counter Stool - Set of 2,,,IN_STOCK,537.19,0,https://www.hayneedle.com/product/safavieheleni26incounterstool.cfm
MOE1881,Moe&#39;s Home Collection Delaney Counter Stool,,,IN_STOCK,559,0,https://www.hayneedle.com/product/moes-home-collection-delaney-counter-stool.cfm
AMS630,Amisco Corey 31.5 in. Swivel Bar Stool,5,1,IN_STOCK,489.99,0,https://www.hayneedle.com/product/amiscocorey315inswivelbarstool.cfm
HL2572,Hillsdale Napa Valley 30 in. Swivel Bar Stool - Khaki Fabric Seat,5,2,IN_STOCK,213.29,0,https://www.hayneedle.com/product/hillsdale30inchnapavalleyswivelbarstoolkhakifabricseat.cfm
PO3110,Powell Upholstered Adjustable Bar Stool,,,IN_STOCK,109.11,0,https://www.hayneedle.com/product/powell-chrome-and-black-pu-bar-stool.cfm
