sku,name,ratingValue,reviewCount,price,url
288452,Booker Square Wall Display Shelf,4.5,13,19.95,https://www.crateandbarrel.com/booker-square-wall-display-shelf/s288452
375776,NEST New York Holiday 3 Wick Scented Candle,4.8,50,70.00,https://www.crateandbarrel.com/nest-new-york-holiday-3-wick-scented-candle/s375776
1000343,Fold Matte Black Knob and Bar Pulls,,,8.95-18.95,https://www.crateandbarrel.com/fold-matte-black-hardware/f1000343
1004470,Sain Black Marble Pillar Candle Holders,,,39.95-49.95,https://www.crateandbarrel.com/sain-black-marble-pillar-candle-holders/f1004470
1004625,Vantaa Natural Taper Holders,,,24.95-104.85,https://www.crateandbarrel.com/vantaa-natural-taper-holders/f1004625
75402,White Tree Candles,4.5,359,9.95-36.95,https://www.crateandbarrel.com/white-tree-candles/f75402
312697,Orbs Abstract Print,,,1199.00,https://www.crateandbarrel.com/orbs-abstract-print/s312697
222854,Galveston Corner Bookcase,,,1799.00,https://www.crateandbarrel.com/galveston-corner-bookcase/s222854
107406,Wes 2-Drawer Kids Desk,3.3,3,499.00,https://www.crateandbarrel.com/wes-2-drawer-kids-desk/s107406
89729,"Cognac 20"" Washed Cotton Velvet Pillow",4.8,36,29.95-44.95,https://www.crateandbarrel.com/cognac-20-washed-cotton-velvet-pillow/f89729
642187,Tig Metal Dining Chair,4.5,373,219.00,https://www.crateandbarrel.com/tig-metal-dining-chair/s642187
458393,Ages 2-Piece Deep Seat Left Arm Chaise Sectional by Leanne Ford,,,4098.00,https://www.crateandbarrel.com/ages-2-piece-deep-seat-left-arm-chaise-sectional-by-leanne-ford/s458393
486845,Cavett Wood Frame Bench,5,1,599.00,https://www.crateandbarrel.com/cavett-wood-frame-bench/s486845
269628,Foosball Table,,,999.00,https://www.crateandbarrel.com/foosball-table/s269628
90402,CB Tiered Finial and Curtain Hardware,3.7,18,24.95-139.95,https://www.crateandbarrel.com/cb-tiered-finial-and-curtain-hardware/f90402
1001089,Carlota Floating Frames,,,24.97-39.97,https://www.crateandbarrel.com/carlota-floating-frames/f1001089
1005951,Juliet Desert Velvet Quilt and Pillow Shams,,,59.95-299.95,https://www.crateandbarrel.com/juliet-desert-velvet-quilt-and-pillow-shams/f1005951
440503,Lark Champagne Glass,4.6,56,9.99,https://www.crateandbarrel.com/lark-champagne-glass/s440503
548136,Tempaper Moroccan Spice Soleil Removable Wallpaper,5,2,40.00,https://www.crateandbarrel.com/tempaper-moroccan-spice-soleil-removable-wallpaper/s548136
369208,Peyton Sofa,4.6,167,1999.00,https://www.crateandbarrel.com/peyton-sofa/s369208
113009,Bonsallo Small Modern Deer Decor,5,8,79.00,https://www.crateandbarrel.com/bonsallo-small-modern-deer-decor/s113009
232620,Shinola Runwell Black Leather Mirror,,,999.00,https://www.crateandbarrel.com/shinola-runwell-black-leather-mirror/s232620
375905,Faux Cypress Stem,4.7,25,19.95,https://www.crateandbarrel.com/faux-cypress-stem/s375905
428682,Tate Coat Tree,4.6,32,199.00,https://www.crateandbarrel.com/tate-coat-tree/s428682
302721,Live Money Tree Plant in Bryant Planter by The Sill,3.5,2,59.95,https://www.crateandbarrel.com/live-money-tree-plant-in-bryant-planter-by-the-sill/s302721
632188,Berry Garcia Colander by Leanne Ford,4.7,26,34.95,https://www.crateandbarrel.com/berry-garcia-colander-by-leanne-ford/s632188
78226,Dundee White Floor Indoor/Outdoor Planters,4.3,311,84.95-99.95,https://www.crateandbarrel.com/dundee-white-floor-indoor-outdoor-planters/f78226
343502,"Faux Pampas Tree in Pot 28""",,,39.99,https://www.crateandbarrel.com/faux-pampas-tree-in-pot-28/s343502
215840,Lockhart Marble Bean Tabletop Sculpture,1,1,24.99,https://www.crateandbarrel.com/lockhart-marble-bean-tabletop-sculpture/s215840
569576,Diderot Wooden Upholstered Chair,4.8,5,449.99,https://www.crateandbarrel.com/diderot-wooden-upholstered-chair/s569576
442109,Galen Brass Leather Magazine Rack,4.9,43,149.00,https://www.crateandbarrel.com/galen-brass-leather-magazine-rack/s442109
327990,Steele ® 2.5-Bushel Briquette Vertical Laundry Bin,4.8,12,139.95,https://www.crateandbarrel.com/steele-2.5-bushel-briquette-vertical-laundry-bin/s327990
97786,Natural Hemp Fiber Sheet Sets,4.1,77,49.95-279.95,https://www.crateandbarrel.com/natural-hemp-sheet-sets/f97786
97998,Anaise Cane Bed,5,2,1799.00-1999.00,https://www.crateandbarrel.com/anaise-cane-bed/f97998
225438,Taj White Woven Leather Dining Chair,,,499.00,https://www.crateandbarrel.com/taj-white-woven-leather-dining-chair/s225438
23127,Hypoallergenic Lightweight Duvet Insert,4.4,129,149.95-199.95,https://www.crateandbarrel.com/hypoallergenic-down-alternative-duvet-insert/f23127
1002602,Mellow Organic Cotton Sheet Sets,,,12.99-69.99,https://www.crateandbarrel.com/mellow-organic-cotton-sheet-sets/f1002602
349462,After Dinner Amusements,,,8.95,https://www.crateandbarrel.com/after-dinner-amusements/s349462
444268,Cuisinart © PuRXium Countertop Air Purifier,4.8,18,199.95,https://www.crateandbarrel.com/cuisinart-purxium-countertop-air-purifier/s444268
155327,Pet Throw Blanket,3.3,3,99.95,https://www.crateandbarrel.com/pet-throw-blanket/s155327
1000137,Wooden Trees,4.6,42,14.99-121.85,https://www.crateandbarrel.com/wooden-trees/f1000137
389091,"Erin Starcone Bundle 22"" by Leanne Ford",,,16.95,https://www.crateandbarrel.com/erin-starcone-bundle-22-by-leanne-ford/s389091
122278,Beau Fireplace Screen,4.7,58,249.00,https://www.crateandbarrel.com/beau-fireplace-screen/s122278
688640,Paulina Marble Jewelry Stand,4,4,29.99,https://www.crateandbarrel.com/paulina-marble-jewelry-stand/s688640
444533,Blanca Natural/White Rope Basket,4.6,9,79.95,https://www.crateandbarrel.com/blanca-natural-white-rope-basket/s444533
506808,Sailor White Footed Bowl by Leanne Ford,4.9,67,79.95,https://www.crateandbarrel.com/sailor-white-footed-bowl-by-leanne-ford/s506808
271034,"Faux Red Berry Wreath 30""",4.8,117,79.99,https://www.crateandbarrel.com/faux-red-berry-wreath-30/s271034
288662,Booker Tall Double Rectangle Wall Display Shelf,4.8,25,39.95,https://www.crateandbarrel.com/booker-tall-double-rectangle-wall-display-shelf/s288662
343472,Balsam & Pine Potpourri,3.3,4,14.95,https://www.crateandbarrel.com/balsam-and-pine-potpourri/s343472
1000375,Oval Brushed Nickel Knob and Bar Pulls,,,8.95-18.95,https://www.crateandbarrel.com/oval-brushed-nickel-hardware/f1000375
112063,Contour,5,3,679.00,https://www.crateandbarrel.com/contour/s112063
90834,Priya Brass Lanterns,4.8,123,19.95-79.95,https://www.crateandbarrel.com/priya-brass-lanterns/f90834
364621,"White Tree Tealight Candles, Set of 4",4.5,359,9.99,https://www.crateandbarrel.com/white-tree-tealight-candles-set-of-4/s364621
507132,Full Moon Clay Vase by Leanne Ford,4.8,84,29.95,https://www.crateandbarrel.com/full-moon-clay-vase-by-leanne-ford/s507132
579286,Dark Modern Moment Wall Art,4.4,22,999.00,https://www.crateandbarrel.com/modern-moment-wall-art/s579286
581395,Neill Bookshelf,,,1299.00,https://www.crateandbarrel.com/neill-bookshelf/s581395
108819,Hampshire Blush Kids Desk,5,3,399.00,https://www.crateandbarrel.com/hampshire-blush-kids-desk/s108819
127916,Klee Black Dining Chair,5,2,199.99,https://www.crateandbarrel.com/klee-black-dining-chair/s127916
298958,Gather Wood Base 2-Piece Sectional,5,1,3498.00,https://www.crateandbarrel.com/gather-wood-base-2-piece-sectional/s298958
222535,Baro Wood Entryway Storage Bench,3,1,449.99,https://www.crateandbarrel.com/baro-wood-entryway-storage-bench/s222535
269612,Air Hockey Table,,,1299.00,https://www.crateandbarrel.com/air-hockey-table/s269612
90365,CB Room Darkening Curtain Hardware,3.7,18,24.95-99.00,https://www.crateandbarrel.com/cb-room-darkening-curtain-hardware/f90365
195226,Aura Mason White Digital Photo Frame,4.9,781,199.00,https://www.crateandbarrel.com/aura-mason-white-digital-photo-frame/s195226
1005950,Juliet Birch Velvet Quilt and Pillow Shams,,,59.95-299.95,https://www.crateandbarrel.com/juliet-birch-velvet-quilt-and-pillow-shams/f1005950
179153,Merge Wood Appetizer Plate,4.9,14,4.49,https://www.crateandbarrel.com/merge-wood-appetizer-plate/s179153
548305,Tempaper Weathered Repurposed Wood Removable Wallpaper,,,98.00,https://www.crateandbarrel.com/tempaper-weathered-repurposed-wood-removable-wallpaper/s548305
332776,Wells Sofa with Dark Brown Leg Finish,,,1599.00,https://www.crateandbarrel.com/wells-sofa-with-dark-brown-leg-finish/s332776
113194,Bonsallo Large Modern Bull Decor,4.9,14,99.00,https://www.crateandbarrel.com/bonsallo-large-modern-bull-decor/s113194
225311,Cash Black & White Bone Inlay Mirror,5,1,349.00,https://www.crateandbarrel.com/cash-black-and-white-bone-inlay-mirror/s225311
354083,"Faux Long Needle White Pine Stem 24""",,,13.99,https://www.crateandbarrel.com/faux-long-needle-white-pine-stem-24/s354083
80159,Beaumont Peg Rail,5,1,35.00,https://www.crateandbarrel.com/beaumont-peg-rail/f80159
302672,Live Fiddle Leaf Fig Plant in Bryant Planter by The Sill,,,74.95,https://www.crateandbarrel.com/live-fiddle-leaf-fig-plant-in-bryant-planter-by-the-sill/s302672
53005,Duralex Glass Bowls,4.9,109,1.95-2.95,https://www.crateandbarrel.com/duralex-glass-bowls/f53005
50402,Saabira Fiberstone Indoor/Outdoor Planters,4.8,289,99.95-129.00,https://www.crateandbarrel.com/saabira-fiberstone-indoor-outdoor-planters/f50402
342008,Faux Potted Slim Alpine Pre-Lit LED Tree with White Lights 3',3,2,99.95,https://www.crateandbarrel.com/faux-potted-slim-alpine-pre-lit-led-tree-with-white-lights-3/s342008
216035,Lockhart Wood Elephant Sculpture,5,3,34.99,https://www.crateandbarrel.com/lockhart-wood-elephant-sculpture/s216035
127403,Stad Small Space Cabinet with Hutch,5,1,749.96,https://www.crateandbarrel.com/stad-small-space-cabinet-with-hutch/s127403
1006241,Shinola Runwell Chrome Wall Clocks,,,495.00,https://www.crateandbarrel.com/shinola-runwell-chrome-wall-clocks/f1006241
328002,Steele ® 2.5-Bushel Olive Vertical Laundry Bin,4.4,5,139.95,https://www.crateandbarrel.com/steele-2.5-bushel-olive-vertical-laundry-bin/s328002
97787,Seaglass Natural Hemp Fiber Sheet Sets,4.1,77,24.97-169.99,https://www.crateandbarrel.com/seaglass-hemp-sheet-sets/f97787
1007274,Adia Black Wood Platform Bed by Leanne Ford,,,1999.00-2199.00,https://www.crateandbarrel.com/adia-black-wood-platform-bed-by-leanne-ford/f1007274
1004622,Cara Black Ombre Wood Vases,,,29.95-39.95,https://www.crateandbarrel.com/cara-black-ombre-wood-vases/f1004622
669438,Parachute All-Season Down Twin/Twin XL Duvet Insert,5,2,299.00,https://www.crateandbarrel.com/parachute-all-season-down-twin-twin-xl-duvet-insert/s669438
85039,Pelliccia Mongolian Sheepskin Pillows,4.9,216,79.95-189.00,https://www.crateandbarrel.com/pelliccia-mongolian-sheepskin-pillows/f85039
77471,400 Thread Count Percale Sheet Sets,3.2,27,24.95-159.95,https://www.crateandbarrel.com/400-thread-count-percale-sheet-sets/f77471
369185,"""C'est Cheese"" Piecework Puzzle",5,2,36.00,https://www.crateandbarrel.com/cest-cheese-piecework-puzzle/s369185
217851,Modern Marble Tabletop Sculpture,5,1,49.95,https://www.crateandbarrel.com/modern-marble-tabletop-sculpture/s217851
444304,Cuisinart © PuRXium Freestanding Air Purifier,4.9,25,299.95,https://www.crateandbarrel.com/cuisinart-purxium-freestanding-air-purifier/s444304
610862,Extra Small Black Cat Water Bowl,3.8,12,30.00,https://www.crateandbarrel.com/extra-small-black-cat-water-bowl/s610862
380746,"Sage and Silver Bottle Brush Christmas Trees, Set of 8",4.9,66,49.95,https://www.crateandbarrel.com/sage-and-silver-bottle-brush-christmas-trees-set-of-8/s380746
231589,Sumbawa Grass Dried Botanicals,4.9,144,16.95,https://www.crateandbarrel.com/sumbawa-grass-dried-botanicals/s231589
339098,Haus Indoor Log Holder,,,149.00,https://www.crateandbarrel.com/haus-indoor-log-holder/s339098
561027,Bibi Resin Catchall Box,4.4,11,34.99,https://www.crateandbarrel.com/bibi-resin-catchall-box/s561027
684027,Camanche Natural and Black Patterned Basket,4.8,13,109.00,https://www.crateandbarrel.com/camanche-natural-and-black-patterned-basket/s684027
276406,Jimena White Ceramic Centerpiece Bowl,5,1,79.95,https://www.crateandbarrel.com/jimena-white-ceramic-centerpiece-bowl/s276406
672894,"Faux Mini Red Berry Wreath 14""",4.9,44,27.99,https://www.crateandbarrel.com/faux-mini-red-berry-wreath-14/s672894
288623,Booker Tall Rectangle Wall Display Shelf,4.7,23,29.95,https://www.crateandbarrel.com/booker-tall-rectangle-wall-display-shelf/s288623
1004626,Vantaa Black Taper Holders,5,1,24.95-104.85,https://www.crateandbarrel.com/vantaa-black-taper-holders/f1004626
375834,NEST New York Spiced Orange Pomander Reed Diffuser,,,50.00,https://www.crateandbarrel.com/nest-new-york-spiced-orange-pomander-reed-diffuser/s375834
1000377,Ronna Brass Knob and Drawer Pull,,,12.95-18.95,https://www.crateandbarrel.com/ronna-brass-hardware/f1000377
645286,"Spruce Tree Taper Candles, Set of 3",4.3,14,14.99,https://www.crateandbarrel.com/spruce-tree-taper-candles-set-of-3/s645286
98822,Grass Plume Arrangement,3,2,19.95-29.95,https://www.crateandbarrel.com/grass-plume-arrangement/f98822
456318,Gray Horizon Print,4.7,26,899.00,https://www.crateandbarrel.com/gray-horizon-print/s456318
285329,Prescott Wide Storage Bookcase,5,12,1099.00,https://www.crateandbarrel.com/prescott-wide-storage-bookcase/s285329
76989,Kids Jenny Lind Grey Spindle Desk and Hutch,5,3,199.00-499.00,https://www.crateandbarrel.com/kids-jenny-lind-grey-spindle-desk-and-hutch/f76989
459990,Origami Drop Leaf Rectangular Dining Table,4.6,136,699.00,https://www.crateandbarrel.com/origami-drop-leaf-rectangular-dining-table/s459990
344193,Wells 2-Piece Chaise Sectional with Natural Leg Finish,,,2898.00,https://www.crateandbarrel.com/wells-2-piece-chaise-sectional-with-natural-leg-finish/s344193
450763,Yukon Natural Entryway Bench with Shelf,4.9,35,799.00,https://www.crateandbarrel.com/yukon-natural-entryway-bench-with-shelf/s450763
269633,Dartboard,,,349.00,https://www.crateandbarrel.com/dartboard/s269633
90370,CB End Cap Finial and Double Curtain Hardware,3.7,18,24.95-189.00,https://www.crateandbarrel.com/cb-end-cap-finial-and-double-curtain-hardware/f90370
561956,Aura Carver White Smart Digital Picture Frame,,,179.00,https://www.crateandbarrel.com/aura-carver-white-smart-digital-picture-frame/s561956
1005941,Belgian Flax Linen Natural Quilts and Pillow Shams,,,49.95-299.95,https://www.crateandbarrel.com/belgian-flax-linen-natural-quilts-and-pillow-shams/f1005941
549304,Ito Dinner Plate,4.9,23,14.99,https://www.crateandbarrel.com/ito-dinner-plate/s549304
548346,Tempaper Charcoal Burlap Removable Wallpaper,,,125.00,https://www.crateandbarrel.com/tempaper-charcoal-burlap-removable-wallpaper/s548346
114175,Doheny Black Rattan Mirror,5,8,199.00,https://www.crateandbarrel.com/doheny-black-rattan-mirror/s114175
232261,Faye Sofa,5,1,2399.00,https://www.crateandbarrel.com/faye-sofa/s232261
232861,Gerald Large Round Black Wall Mirror,,,349.00,https://www.crateandbarrel.com/gerald-large-round-black-wall-mirror/s232861
629281,Faux Cypress and Berry Leaf Bunch,4.9,10,29.95,https://www.crateandbarrel.com/faux-cypress-and-berry-leaf-bunch/s629281
334244,Flex Modular Clothing Rack,,,396.00,https://www.crateandbarrel.com/flex-modular-clothing-rack/s334244
302664,Live Snake Plant in Bryant Planter by The Sill,,,59.95,https://www.crateandbarrel.com/live-snake-plant-in-bryant-planter-by-the-sill/s302664
390527,Wüsthof ® Gourmet Grey 7-Piece Knife Block Set,5,1,290.00,https://www.crateandbarrel.com/wusthof-gourmet-grey-7-piece-knife-block-set/s390527
468772,4 Box Wall Mounted Indoor/Outdoor Planter,4.6,127,129.00,https://www.crateandbarrel.com/4-box-wall-mounted-indoor-outdoor-planter/s468772
1004364,"Denim 20"" Black Pillow",,,19.99-34.99,https://www.crateandbarrel.com/denim-20-black-pillow/f1004364
127537,Stad Small Space Hutch,,,299.99,https://www.crateandbarrel.com/stad-small-space-hutch/s127537
142854,Russell + Hazel Acrylic Weekly Dry-Erase Calendar,5,3,48.00,https://www.crateandbarrel.com/russell-hazel-acrylic-weekly-dry-erase-calendar/s142854
324206,Steele ® 4-Bushel Olive Divided Sorter,4.5,2,149.95,https://www.crateandbarrel.com/steele-4-bushel-olive-divided-sorter/s324206
92198,Oxford Ivory Upholstered Bed,1,1,2599.00-2799.00,https://www.crateandbarrel.com/oxford-ivory-upholstered-bed/f92198
197353,Pilsen Salt Two Drawer File Cabinet,4.7,36,199.00,https://www.crateandbarrel.com/pilsen-salt-two-drawer-file-cabinet/s197353
669408,Parachute Lightweight Down Full/Queen Duvet Insert,4.3,3,349.00,https://www.crateandbarrel.com/parachute-lightweight-down-full-queen-duvet-insert/s669408
147453,"Edge Black Round 48"" Wall Mirror",4.9,723,499.00,https://www.crateandbarrel.com/edge-gunmetal-round-48-wall-mirror/s147453
92633,Organic Cotton Grey Bedding Set,,,299.95-359.95,https://www.crateandbarrel.com/washed-organic-cotton-grey-bedding-set/f92633
667741,Michael Storrings Après Ski 1000-Piece Puzzle,4.9,43,16.99,https://www.crateandbarrel.com/michael-storrings-apres-ski-1000-piece-puzzle/s667741
1005670,Morela Bowl & Driftwood Filler Decorative Centerpiece Arrangement,,,16.95-129.00,https://www.crateandbarrel.com/morela-bowl-and-driftwood-filler-decorative-centerpiece-arrangement/f1005670
231974,Shinola Power Supply 5 Port + Dual USB,,,195.00,https://www.crateandbarrel.com/shinola-power-supply-5-port-dual-usb/s231974
211407,PAIKKA ® Medium Grey Ceramic Dog Water Bowl,5,1,37.50,https://www.crateandbarrel.com/paikka-medium-grey-ceramic-dog-water-bowl/s211407
336856,Small Wooden Snowman Decoration,4.5,24,29.95,https://www.crateandbarrel.com/small-wooden-snowman-decoration/s336856
368844,"Caroline Decorative Dried Grass Bundle 42"" by Leanne Ford",5,1,14.95,https://www.crateandbarrel.com/caroline-decorative-dried-grass-bundle-42-by-leanne-ford/s368844
223049,Frame Indoor/Outdoor Log Holder,4.5,63,249.00,https://www.crateandbarrel.com/frame-log-holder/s223049
467230,Halton Oval Rattan Basket Tall,4.9,102,89.95,https://www.crateandbarrel.com/halton-oval-rattan-basket-tall/s467230
1001055,Lilloo Marble Vase and Plate,5,2,49.95-59.95,https://www.crateandbarrel.com/lilloo-marble-vase-and-plate/f1001055
470383,"Live Red Berry Wreath 22""",,,99.95,https://www.crateandbarrel.com/live-red-berry-wreath-22/s470383
679150,"Davis 48"" Zinc Wall Shelf",4.6,82,54.95,https://www.crateandbarrel.com/davis-48-zinc-wall-shelf/s679150
